designerCode,beforeWord,suggestedAfterWord,customId,confidence
"819081","Cathy Waterman","","bcm499","needs_manual_review"
"1038222","Cavalli Class","","bcm499","needs_manual_review"
"84485","Cazal","","bcm499","needs_manual_review"
"110127","Cecilia Prado","","bcm499","needs_manual_review"
"5319803","Cecilie Bahnsen","","bcm499","needs_manual_review"
"396355","Cédric Charlier","","bcm499","needs_manual_review"
"123926","Celine Pre-Owned","셀린느 프리오운드","bcm499","reviewed_or_rule_based"
"2521331","Celine Robert","","bcm499","needs_manual_review"
"7097430","Cenere GB","","bcm499","needs_manual_review"
"123620098","cent.ldn","","bcm499","needs_manual_review"
"18530698","CFCL","","bcm499","needs_manual_review"
"1859723","Champion","","bcm499","needs_manual_review"
"57889","CHANEL Pre-Owned","","bcm499","needs_manual_review"
"12077599","Chantelle","","bcm499","needs_manual_review"
"5282157","Charles Jeffrey Loverboy","","bcm499","needs_manual_review"
"145378278","CHARLES STONE","","bcm499","needs_manual_review"
"2541392","Charlotte Chesnais","","bcm499","needs_manual_review"
"6414991","Charo Ruiz Ibiza","","bcm499","needs_manual_review"
"36221381","Charriol","","bcm499","needs_manual_review"
"278142","Charvet Editions","","bcm499","needs_manual_review"
"8715341","Chasing Paper","","bcm499","needs_manual_review"
"12077614","Chaumet","","bcm499","needs_manual_review"
"221635","Chehoma","","bcm499","needs_manual_review"
"109720661","Cherry LA","","bcm499","needs_manual_review"
"247240","CHIARA BONI La Petite Robe","","bcm499","needs_manual_review"
"113040","Chiara Ferragni","","bcm499","needs_manual_review"
"2103","Chie Mihara","","bcm499","needs_manual_review"
"5853350","Chimi","","bcm499","needs_manual_review"
"51777","Chinti & Parker","","bcm499","needs_manual_review"
"136256986","Chio","","bcm499","needs_manual_review"
"2747","Chloé","끌로에","bcm499","reviewed_or_rule_based"
"5220351","Chloé Eyewear","끌로에 아이웨어","bcm499","reviewed_or_rule_based"
"2859906","Chloé Kids","끌로에 키즈","bcm499","reviewed_or_rule_based"
"104857703","Chloé Pre-Owned","끌로에 프리오운드","bcm499","reviewed_or_rule_based"
"92851","Chloé Vintage","끌로에 빈티지","bcm499","reviewed_or_rule_based"
"11091674","Chopard Eyewear","","bcm499","needs_manual_review"
"14657558","Chopard Pre-Owned","","bcm499","needs_manual_review"
"9193804","Chopova Lowena","","bcm499","needs_manual_review"
"50666","Christian Dior Pre-Owned","","bcm499","needs_manual_review"
"148476","Christian Lacroix Pre-Owned","","bcm499","needs_manual_review"
"76434","Christian Louboutin","크리스찬 루부탱","bcm499","reviewed_or_rule_based"
"104857184","Christian Louboutin Pre-Owned","크리스찬 루부탱 프리오운드","bcm499","reviewed_or_rule_based"
"6358","Christian Roth","","bcm499","needs_manual_review"
"13916","Christian Wijnants","","bcm499","needs_manual_review"
"107333190","Christina Lundsteen","","bcm499","needs_manual_review"
"12066883","Christofle","","bcm499","needs_manual_review"
"2954623","Christopher Esber","","bcm499","needs_manual_review"
"3539521","Chronoswiss","","bcm499","needs_manual_review"
"161679","Church's","","bcm499","needs_manual_review"
"1599050","Cia Marítima","","bcm499","needs_manual_review"
"121008062","Ciele","","bcm499","needs_manual_review"
"133296544","CIGALAS","","bcm499","needs_manual_review"
"345116","Ciner Vintage","","bcm499","needs_manual_review"
"3422322","Cinq A Sept","","bcm499","needs_manual_review"
"6415045","Circolo 1901","","bcm499","needs_manual_review"
"418704","Circus Hotel","","bcm499","needs_manual_review"
"30753530","CISCO ROMERO","","bcm499","needs_manual_review"
"26488","Citizens of Humanity","","bcm499","needs_manual_review"
"1558735","Cividini","","bcm499","needs_manual_review"
"348988","Claire English","","bcm499","needs_manual_review"
"863970","Clarks","","bcm499","needs_manual_review"
"12270179","Clarks Originals","","bcm499","needs_manual_review"
"6984","Claudie Pierlot","","bcm499","needs_manual_review"
"393230","Clergerie","","bcm499","needs_manual_review"
"7203376","Clips","","bcm499","needs_manual_review"
"12405","Closed","","bcm499","needs_manual_review"
"161131","Co","","bcm499","needs_manual_review"
"339767","Coach","","bcm499","needs_manual_review"
"7203237","Coccinelle","","bcm499","needs_manual_review"
"103269528","COLE BUXTON","","bcm499","needs_manual_review"
"4712512","Colmar","","bcm499","needs_manual_review"
"12270459","colorful standard","","bcm499","needs_manual_review"
"47078418","Columbia","","bcm499","needs_manual_review"
"11355128","colville","","bcm499","needs_manual_review"
"7199","Comme Des Garçons","꼼데가르송","bcm499","reviewed_or_rule_based"
"251057","Comme Des Garçons Comme Des Garçons","꼼데가르송 꼼데가르송","bcm499","reviewed_or_rule_based"
"1862611","Comme Des Garçons Girl","","bcm499","needs_manual_review"
"553309","Comme des Garçons Homme","","bcm499","needs_manual_review"
"413452","Comme des Garçons Homme Plus","","bcm499","needs_manual_review"
"14236","Comme Des Garçons Play","","bcm499","needs_manual_review"
"15429159","Comme Des Garçons Play x Converse","","bcm499","needs_manual_review"
"85114","Comme Des Garçons Pre-Owned","꼼데가르송 프리오운드","bcm499","reviewed_or_rule_based"
"6797","Comme Des Garçons Shirt","","bcm499","needs_manual_review"
"190614","Comme des Garçons TAO","","bcm499","needs_manual_review"
"1590566","Comme Des Garçons Wallet","","bcm499","needs_manual_review"
"89286039","Comme des Garçons x Salomon","","bcm499","needs_manual_review"
"14578179","Commission","","bcm499","needs_manual_review"
"2853","Common Projects","","bcm499","needs_manual_review"
"108369614","COMMUNS","","bcm499","needs_manual_review"
"135916731","Completedworks","","bcm499","needs_manual_review"
"32312860","CONCEPTO","","bcm499","needs_manual_review"
"121046903","CONTE OF FLORENCE","","bcm499","needs_manual_review"
"149262015","Contigo","","bcm499","needs_manual_review"
"2126","Converse","","bcm499","needs_manual_review"
"143756985","COOKUT","","bcm499","needs_manual_review"
"135111892","COOR","","bcm499","needs_manual_review"
"50875830","Copenhagen","","bcm499","needs_manual_review"
"128086514","Copenhagen Studios","","bcm499","needs_manual_review"
"10531791","Coperni","","bcm499","needs_manual_review"
"132075","Coppola E Toppo Vintage","","bcm499","needs_manual_review"
"127227206","CORAL BLUE","","bcm499","needs_manual_review"
"107415371","Cordera","","bcm499","needs_manual_review"
"14751040","Cordova","","bcm499","needs_manual_review"
"21566679","CORMIO","","bcm499","needs_manual_review"
"1417318","Cornelian Taurus By Daisuke Iwanaga","","bcm499","needs_manual_review"
"143788676","CORO CORA","","bcm499","needs_manual_review"
"150977019","Coromo Vintage","","bcm499","needs_manual_review"
"2144663","Cortana","","bcm499","needs_manual_review"
"7464651","Costarellos","","bcm499","needs_manual_review"
"219980","Costume National Vintage","","bcm499","needs_manual_review"
"963114","Côte&Ciel","","bcm499","needs_manual_review"
"60071472","COTOPAXI","","bcm499","needs_manual_review"
"574542","COUNTY OF MILAN","","bcm499","needs_manual_review"
"32705","Coup De Coeur","","bcm499","needs_manual_review"
"17431953","Courbet","","bcm499","needs_manual_review"
"711987","Courrèges","","bcm499","needs_manual_review"
"17119","Courrèges Pre-Owned","","bcm499","needs_manual_review"
"145718611","Cozy Crew Club","","bcm499","needs_manual_review"
"118047209","CRAFT","","bcm499","needs_manual_review"
"1749325","Craig Green","","bcm499","needs_manual_review"
"14682167","Crash Baggage","","bcm499","needs_manual_review"
"21142269","CRIDA","","bcm499","needs_manual_review"
"7398840","Crime London","","bcm499","needs_manual_review"
"103146871","CRISTALLINI","","bcm499","needs_manual_review"
"6261618","Cristina Savulescu","","bcm499","needs_manual_review"
"1225","Crocs","","bcm499","needs_manual_review"
"27705081","Crocs Kids","","bcm499","needs_manual_review"
"29135633","Crystal Haze","","bcm499","needs_manual_review"
"137212015","CU | LT ESSENCE","","bcm499","needs_manual_review"
"54876444","CU I SEEYOU","","bcm499","needs_manual_review"
"132228860","CuAnna","","bcm499","needs_manual_review"
"116162335","CUBA LAB","","bcm499","needs_manual_review"
"15464346","Cult","","bcm499","needs_manual_review"
"4757593","Cult Gaia","","bcm499","needs_manual_review"
"10353117","Culti Milano","","bcm499","needs_manual_review"
"124414826","Curiel","","bcm499","needs_manual_review"
"128733469","curiositè","","bcm499","needs_manual_review"
"1135657","Custommade","","bcm499","needs_manual_review"
"2749","Cutler & Gross","","bcm499","needs_manual_review"
"706","Cycle","","bcm499","needs_manual_review"
"253174","Cynthia Rowley","","bcm499","needs_manual_review"
"3947974","D.A.T.E.","","bcm499","needs_manual_review"
"198948","D.Exterior","","bcm499","needs_manual_review"
"465234","D.S. & Durga","","bcm499","needs_manual_review"
"645694","D'Orlan Vintage","","bcm499","needs_manual_review"
"11091672","Daily Paper","","bcm499","needs_manual_review"
"18288224","DALILA BARKACHE","","bcm499","needs_manual_review"
"43282176","Damiani","","bcm499","needs_manual_review"
"112945636","DAMSON MADDER","","bcm499","needs_manual_review"
"1527350","Dana Rebecca Designs","","bcm499","needs_manual_review"
"35978744","Danamé","","bcm499","needs_manual_review"
"154553782","Daniel & Mayer","","bcm499","needs_manual_review"
"908858","Daniel Wellington","","bcm499","needs_manual_review"
"103318","Daniela Gregis","","bcm499","needs_manual_review"
"57286","Daniele Fiesoli","","bcm499","needs_manual_review"
"12181373","Danton","","bcm499","needs_manual_review"
"8673307","Daou","","bcm499","needs_manual_review"
"21124687","Daphine","","bcm499","needs_manual_review"
"15464365","DARKAI","","bcm499","needs_manual_review"
"56616524","DARKPARK","","bcm499","needs_manual_review"
"130262399","DAVANTINO","","bcm499","needs_manual_review"
"124411890","David Fielden","","bcm499","needs_manual_review"
"396991","David Koma","","bcm499","needs_manual_review"
"122071","Day Birger Et Mikkelsen","","bcm499","needs_manual_review"
"93534903","Db","","bcm499","needs_manual_review"
"3846208","De Grisogono","","bcm499","needs_manual_review"
"14396258","DE JAEGHER","","bcm499","needs_manual_review"
"5048217","De La Vali","","bcm499","needs_manual_review"
"47758783","DE SIENA SHOES","","bcm499","needs_manual_review"
"5254536","Dear Frances","","bcm499","needs_manual_review"
"121049028","DEHA","","bcm499","needs_manual_review"
"61025950","Déhanche","","bcm499","needs_manual_review"
"5980044","Del Carlo","","bcm499","needs_manual_review"
"47761095","Del Core","","bcm499","needs_manual_review"
"136255010","Del Maar","","bcm499","needs_manual_review"
"14031802","DELAGE","","bcm499","needs_manual_review"
"6311370","Delalle","","bcm499","needs_manual_review"
"27638","Delfina Delettrez","","bcm499","needs_manual_review"
"313982","Delvaux Vintage","","bcm499","needs_manual_review"
"10838685","DeMellier","","bcm499","needs_manual_review"
"12972285","Denimist","","bcm499","needs_manual_review"
"86194","Denis Colomb","","bcm499","needs_manual_review"
"31149","DENTS","","bcm499","needs_manual_review"
"111430","Department 5","","bcm499","needs_manual_review"
"133913565","Derhy","","bcm499","needs_manual_review"
"39402202","DES PHEMMES","","bcm499","needs_manual_review"
"834559","Desa 1972","","bcm499","needs_manual_review"
"1625933","Desigual","","bcm499","needs_manual_review"
"94952","Destin","","bcm499","needs_manual_review"
"56808804","DESTREE","","bcm499","needs_manual_review"
"663959","Deus Ex Machina","","bcm499","needs_manual_review"
"11506905","Devotion","","bcm499","needs_manual_review"
"367856","Dezso","","bcm499","needs_manual_review"
"139415518","Di Gaia","","bcm499","needs_manual_review"
"13318","Diadora","","bcm499","needs_manual_review"
"781824","Diane Von Furstenberg Vintage","","bcm499","needs_manual_review"
"99954","DICKIES","","bcm499","needs_manual_review"
"8511175","Dickies Construct","","bcm499","needs_manual_review"
"4901571","Diega","","bcm499","needs_manual_review"
"151933350","DIEGO M","","bcm499","needs_manual_review"
"167082","Diemme","","bcm499","needs_manual_review"
"117198","Diesel","","bcm499","needs_manual_review"
"14535532","dime","","bcm499","needs_manual_review"
"121049138","DIMENSIONE DANZA","","bcm499","needs_manual_review"
"6523824","Dinny Hall","","bcm499","needs_manual_review"
"11232283","Dinosaur Designs","","bcm499","needs_manual_review"
"397187","Dion Lee","","bcm499","needs_manual_review"
"14254","Diptyque","","bcm499","needs_manual_review"
"10557466","Discord Yohji Yamamoto","","bcm499","needs_manual_review"
"3238594","District Vision","","bcm499","needs_manual_review"
"818200","Dita Eyewear","","bcm499","needs_manual_review"
"126908914","DITA Lancier","","bcm499","needs_manual_review"
"35898848","DiW (Designa Individual Watches)","","bcm499","needs_manual_review"
"12066571","Djula","","bcm499","needs_manual_review"
"171092","DKNY","","bcm499","needs_manual_review"
"83600274","DÔEN","","bcm499","needs_manual_review"
"3440","Dolce & Gabbana","돌체앤가바나","bcm499","reviewed_or_rule_based"
"5220385","Dolce & Gabbana Eyewear","돌체앤가바나 아이웨어","bcm499","reviewed_or_rule_based"
"130944","Dolce & Gabbana Pre-Owned","돌체앤가바나 프리오운드","bcm499","reviewed_or_rule_based"
"3947897","Dolci Follie","","bcm499","needs_manual_review"
"132152249","Domeniconi","","bcm499","needs_manual_review"
"111560809","Donde Esteban","","bcm499","needs_manual_review"
"1091","DONDUP","","bcm499","needs_manual_review"
"124439549","Donna Erre","","bcm499","needs_manual_review"
"43923","Donna Karan","","bcm499","needs_manual_review"
"2472411","Dorothee Schumacher","","bcm499","needs_manual_review"
"2982892","Doublet","","bcm499","needs_manual_review"
"185655","Doucal's","","bcm499","needs_manual_review"
"38662","Douuod","","bcm499","needs_manual_review"
"4359","Dove Nuotano Gli Squali","","bcm499","needs_manual_review"
"115078","Dovetusai","","bcm499","needs_manual_review"
"41649209","DOWER AND HALL","","bcm499","needs_manual_review"
"142072826","Dr Martens","","bcm499","needs_manual_review"
"248821","Dr. Martens","","bcm499","needs_manual_review"
"7016637","Dragon","","bcm499","needs_manual_review"
"36182","DRAGON DIFFUSION","","bcm499","needs_manual_review"
"123637590","DREAM CATCHER","","bcm499","needs_manual_review"
"89158164","DRHOPE","","bcm499","needs_manual_review"
"100335705","DRIES VAN NOTEN","드리스 반 노튼","bcm499","reviewed_or_rule_based"
"261567","Dries Van Noten Pre-Owned","드리스 반 노튼 프리오운드","bcm499","reviewed_or_rule_based"
"5224722","Drôle De Monsieur","","bcm499","needs_manual_review"
"34301","Drome","","bcm499","needs_manual_review"
"8364","Drumohr","","bcm499","needs_manual_review"
"11825","Drykorn","","bcm499","needs_manual_review"
"19003","DSQUARED2","","bcm499","needs_manual_review"
"5220371","DSQUARED2 EYEWEAR","","bcm499","needs_manual_review"
"12270694","ducie","","bcm499","needs_manual_review"
"14076779","Duffy Jewellery","","bcm499","needs_manual_review"
"147521577","DUNESI","","bcm499","needs_manual_review"
"126614","Dunhill","","bcm499","needs_manual_review"
"81411909","DUNST","","bcm499","needs_manual_review"
"50866792","Durazzi Milano","","bcm499","needs_manual_review"
"77463","Dusan","","bcm499","needs_manual_review"
"25370","DVF Diane von Furstenberg","","bcm499","needs_manual_review"
"121048031","DYNAFIT","","bcm499","needs_manual_review"
"130548","Ea7 Emporio Armani","","bcm499","needs_manual_review"
"529462","Each X Other","","bcm499","needs_manual_review"
"624465","Eastpak","","bcm499","needs_manual_review"
"85707969","EB Denim","","bcm499","needs_manual_review"
